Ticker,2023-12-29
TPR,35.07591247558594
USB,39.21344757080078
EFX,243.23468017578125
CAG,25.091331481933597
EXPD,124.16055297851562
AKR,15.555861473083496
WST,349.8243103027344
SLAB,132.27000427246094
EOG,112.5229034423828
DOV,150.05885314941406
ZBRA,273.3299865722656
CRC,51.09687042236328
DLX,18.800521850585938
ICUI,99.73999786376952
SKOR,43.06510543823242
SFM,48.11000061035156
KLIC,52.492305755615234
LMAT,55.662357330322266
EL,140.1535186767578
CAPR,4.889999866485596
APLE,14.103992462158203
DK,23.274560928344727
CMI,228.7173309326172
ADTN,7.340000152587891
SMTC,21.90999984741211
TEL,136.0416717529297
DBI,8.110797882080078
AMZN,151.94000244140625
TVTX,8.989999771118164
VICI,28.01333999633789
TBPH,11.239999771118164
SPGI,432.9018249511719
SGRY,31.989999771118164
ZBH,119.15799713134766
PPG,141.90415954589844
PCT,4.050000190734863
MZTI,158.67835998535156
HISF,40.31777191162109
VICR,44.93999862670898
TARA,1.875
ALKS,27.739999771118164
IP,32.96428298950195
FOXF,67.4800033569336
BLFS,16.25
MLKN,24.709407806396484
CBOE,174.98953247070312
ORC,5.54398250579834
ADBE,596.5999755859375
MHK,103.5
SBAC,242.38006591796875
SKT,25.541318893432617
PFS,16.014606475830078
EMN,82.053466796875
AMAT,159.02210998535156
FORM,41.709999084472656
CNK,13.87698459625244
FFIN,28.82641220092773
IART,43.54999923706055
HIG,77.32355499267578
OIS,6.789999961853027
GTN,7.691627502441406
OXY,57.22067642211914
SPG,127.66154479980467
ANGI,24.899999618530277
FDX,241.17433166503903
VWOB,55.64545822143555
EQT,37.42131805419922
BEN,25.927526473999023
CSTL,21.57999992370605
NVAX,4.800000190734863
TTI,4.519999980926514
SLNO,40.25
HSIC,75.70999908447266
BBBY,27.690000534057617
KHC,32.74074172973633
PI,90.02999877929688
MSCI,549.9745483398438
HASI,24.336950302124023
OSBC,14.967729568481444
RYTM,45.970001220703125
DE,387.4866638183594
FISV,132.83999633789062
WGO,67.46795654296875
NEO,16.18000030517578
REG,61.20092010498047
GOOG,139.7823944091797
NI,24.74493980407715
GBCI,38.58674240112305
ICE,125.03759002685548
VYX,16.90999984741211
LAND,12.888386726379396
MAA,120.80602264404295
NTGR,14.579999923706056
CI,287.0932922363281
PENG,18.93000030517578
ADMA,4.519999980926514
WFC,46.70317459106445
PSFE,12.789999961853027
KWR,207.20664978027344
OPEN,4.480000019073486
BR,198.25100708007807
MRSH,181.93896484375
ALG,206.94076538085935
MOD,59.70000076293945
EPAM,297.3399963378906
ANF,88.22000122070312
AVO,10.09000015258789
CARR,55.95579528808594
VTR,46.56011199951172
CALM,49.99007797241211
BRK-B,356.6600036621094
TYL,418.1199951171875
APTV,89.72000122070312
QNST,12.81999969482422
PFG,72.49613952636719
ATKR,154.33372497558594
LULU,511.2900085449219
ADM,66.58513641357422
EFC,9.60241985321045
MA,420.2799377441406
ELVN,13.84000015258789
AEO,19.631345748901367
SDGR,35.79999923706055
INGN,5.489999771118164
CHRW,81.99050903320312
GILD,75.28527069091797
RIOT,15.470000267028809
PTON,6.090000152587891
CWT,49.00894546508789
HOPE,10.791637420654297
VMC,223.32130432128903
HELE,120.80999755859376
AVGO,108.92662811279295
LILAK,7.340000152587891
OMER,3.2699999809265137
LEU,54.40999984741211
CNX,20.0
LYB,80.85501098632812
INTC,49.58590316772461
VCIT,73.3614501953125
TENB,46.060001373291016
HE,14.1899995803833
ECL,193.90823364257807
FLGT,28.90999984741211
AES,17.215957641601562
PATK,64.37622833251953
SMMT,2.609999895095825
WKC,21.396913528442383
PIPR,41.40396118164063
HUBG,44.69058227539063
FUN,39.24523162841797
NWBI,10.802233695983888
LXU,9.3100004196167
TTWO,160.9499969482422
ARE,111.97979736328124
GKOS,79.48999786376953
DCO,52.060001373291016
BFLY,1.0800000429153442
BIIB,258.7699890136719
AHCO,7.289999961853027
AXSM,79.58999633789062
DRS,19.804523468017575
GTLS,136.3300018310547
DXCM,124.08999633789062
SLB,48.91505432128906
FCF,14.337855339050291
PLSE,12.239999771118164
PII,85.91670989990234
PBF,40.6440315246582
PSNL,2.0999999046325684
HROW,11.199999809265137
FITB,31.782550811767575
RNAC,20.670000076293945
AMSC,11.140000343322754
WRLD,130.52999877929688
DAN,13.709809303283691
AEE,67.481201171875
SXI,155.98947143554688
DOC,17.11084747314453
PLD,123.66073608398438
BRO,70.07312774658203
OLMA,14.029999732971191
PMT,11.322775840759276
BKKT,55.75
EVER,12.239999771118164
TWI,14.880000114440918
BLBD,26.959999084472656
EYE,20.93000030517578
ITRI,75.51000213623047
MAX,11.149999618530272
ACMR,19.540000915527344
TPH,35.400001525878906
WT,6.75103235244751
SBCF,26.788799285888672
HPQ,27.427303314208984
FN,190.3300018310547
CLDX,39.65999984741211
BOX,25.61000061035156
STNE,18.030000686645508
ARWR,30.600000381469727
STRL,87.93000030517578
AWK,125.10497283935548
HBAN,11.595142364501951
OFIX,13.479999542236328
FULT,15.068521499633787
VNDA,4.21999979019165
HRMY,32.29999923706055
KMT,24.009502410888672
POWL,29.144046783447266
GEO,10.829999923706056
OPFI,4.759172439575195
PRMB,14.017328262329102
AMP,368.8623962402344
VRE,15.09097957611084
HCI,84.88937377929688
MCO,383.7091064453125
MATX,106.8874740600586
MCD,281.32452392578125
DOW,47.79286575317383
DVN,42.35486602783203
DHT,8.505207061767578
LLY,573.8945922851562
BJRI,36.0099983215332
AEHR,26.530000686645508
DY,115.08999633789062
EQR,55.767127990722656
IEX,210.3714904785156
PTEN,9.808300971984863
ALRM,64.62000274658203
UTZ,15.534687995910645
BDX,183.32955932617188
CAT,286.00445556640625
MGY,20.168188095092773
TRTX,5.009040832519531
ARDX,6.199999809265137
CRSP,62.59999847412109
CDW,220.3077392578125
RRR,48.43804168701172
GDDY,106.16000366210938
KKR,81.72007751464844
SYK,293.2104187011719
UPS,138.41824340820312
INTU,614.2047119140625
ARCT,31.530000686645508
HON,188.4501800537109
WMB,31.990997314453125
DYN,13.300000190734863
TRMB,53.20000076293945
SXT,63.08000183105469
VLY,9.742457389831545
CB,220.92596435546875
TT,239.1394805908203
NTST,15.97006607055664
CDNA,12.0
SWK,89.4544906616211
CLX,131.51742553710938
AMRC,31.670000076293945
COGT,5.880000114440918
VLO,121.72451782226562
CVGW,27.701744079589844
GLD,191.1699981689453
TRV,183.4168243408203
CAH,97.48932647705078
FLR,39.16999816894531
CPAY,282.6099853515625
CIFR,4.130000114440918
MOH,361.30999755859375
PWP,11.830439567565918
PBYI,4.329999923706055
WELL,86.26609802246094
SYF,36.552188873291016
KNSA,17.540000915527344
WAB,125.4872589111328
HIMS,8.899999618530273
ASTS,6.03000020980835
PGNY,37.18000030517578
SHOO,39.847198486328125
ROL,42.44828414916992
ASC,12.897616386413574
CWCO,34.31592559814453
BL,62.43999862670898
HUT,13.34000015258789
SPRY,5.480000019073486
MUR,38.85556411743164
WLY,29.323261260986328
PEP,156.84495544433594
BKE,37.24106979370117
REAL,2.009999990463257
RJF,108.0999526977539
CRMD,3.759999990463257
WWW,8.416913032531738
PPL,25.16827774047852
CZR,46.880001068115234
CELC,14.56999969482422
EBS,2.400000095367432
KMB,111.2391586303711
LASR,13.5
MAS,64.4603042602539
PGR,145.7646026611328
NDAQ,56.45323181152344
FIVN,78.69000244140625
ULTA,489.989990234375
IMAX,15.020000457763672
AZTA,65.13999938964844
EXR,145.4199981689453
SEM,12.201626777648926
PDM,6.555514335632324
EA,135.32391357421875
BAND,14.470000267028809
POR,39.096317291259766
KNTK,28.35624313354492
PRCH,3.0799999237060547
WEC,77.66935729980469
CCOI,67.29454803466797
EBAY,42.00453567504883
PHR,23.149999618530277
BANC,12.64113426208496
GM,35.103084564208984
CALY,14.34000015258789
TWO,9.884042739868164
OEC,27.35198974609375
INSW,36.436466217041016
ECVT,9.770000457763672
HLX,10.279999732971191
GOOD,10.85405731201172
CAL,29.687021255493164
OCUL,4.460000038146973
FSLY,17.799999237060547
NFLX,48.6879997253418
FOX,26.765535354614254
PNC,141.542236328125
PNW,65.32137298583984
SWX,58.74649810791016
